,Frame,Num_detections,Yolo_det,Sort_tracks,Sort_track_nums,iou_RFID,read_outs
1080,1080,3,"[[401, 253, 503, 324, 0.9998], [2, 104, 96, 214, 0.9997], [435, 169, 507, 252, 0.8596]]","[[435, 172, 509, 255, 28], [402, 250, 500, 325, 26], [2, 104, 93, 213, 23]]","[28, 26, 23]",{},{}
1081,1081,3,"[[402, 251, 501, 323, 0.9994], [5, 106, 94, 209, 0.9988], [449, 183, 509, 266, 0.9931]]","[[440, 176, 511, 261, 28], [402, 250, 500, 324, 26], [3, 104, 94, 212, 23]]","[28, 26, 23]",{},{}
1082,1082,3,"[[401, 246, 500, 319, 0.9999], [6, 107, 93, 209, 0.9994], [452, 179, 508, 256, 0.9822]]","[[444, 174, 511, 258, 28], [402, 247, 499, 320, 26], [4, 105, 94, 211, 23]]","[28, 26, 23]",{},{}
1083,1083,3,"[[6, 106, 94, 215, 0.9996], [401, 246, 500, 321, 0.9992], [444, 165, 506, 254, 0.9931]]","[[441, 166, 509, 253, 28], [401, 246, 499, 320, 26], [5, 106, 94, 213, 23]]","[28, 26, 23]",{},{}
1084,1084,3,"[[406, 241, 505, 320, 0.9999], [6, 108, 91, 210, 0.9999], [444, 167, 507, 246, 0.9443]]","[[441, 162, 508, 249, 28], [404, 244, 502, 318, 26], [4, 106, 93, 212, 23]]","[28, 26, 23]",{},{}
1085,1085,3,"[[5, 112, 87, 209, 0.9998], [398, 145, 508, 232, 0.9957], [424, 242, 512, 293, 0.6189]]","[[418, 147, 501, 237, 28], [415, 238, 511, 305, 26], [3, 108, 90, 212, 23]]","[28, 26, 23]",{},{}
1086,1086,3,"[[7, 107, 90, 212, 0.9999], [330, 128, 491, 229, 0.9998], [472, 249, 508, 292, 0.1012]]","[[370, 130, 481, 231, 28], [416, 237, 512, 304, 26], [5, 108, 90, 211, 23]]","[28, 26, 23]",{},{}
1087,1087,2,"[[255, 112, 474, 210, 1.0], [4, 107, 93, 209, 0.9994]]","[[309, 113, 456, 217, 28], [5, 107, 91, 210, 23]]","[28, 23]",{},{}
1088,1088,2,"[[247, 114, 438, 211, 0.9998], [4, 107, 93, 208, 0.9995]]","[[270, 108, 434, 213, 28], [4, 106, 92, 209, 23]]","[28, 23]",{},{}
1089,1089,2,"[[3, 106, 91, 208, 0.9997], [209, 112, 441, 209, 0.9994]]","[[235, 105, 424, 210, 28], [3, 106, 91, 208, 23]]","[28, 23]",{},{}
1090,1090,2,"[[4, 106, 94, 210, 0.9993], [218, 101, 426, 211, 0.8447]]","[[220, 99, 419, 209, 28], [4, 106, 92, 209, 23]]","[28, 23]","{3: [0.0, 0.0]}",{3: '2018121255'}
1091,1091,2,"[[4, 106, 96, 214, 0.999], [198, 77, 373, 220, 0.9712]]","[[193, 88, 391, 208, 28], [4, 107, 94, 211, 23]]","[28, 23]","{3: [0.0, 0.0]}",{3: '2018121255'}
1092,1092,2,"[[6, 109, 91, 212, 0.9998], [174, 91, 363, 207, 0.9987]]","[[172, 85, 371, 207, 28], [4, 108, 92, 212, 23]]","[28, 23]",{},{}
1093,1093,2,"[[6, 107, 93, 212, 0.9997], [164, 94, 355, 206, 0.9949]]","[[158, 86, 358, 206, 28], [5, 107, 93, 212, 23]]","[28, 23]",{},{}
1094,1094,2,"[[6, 107, 94, 214, 0.9996], [155, 85, 337, 226, 0.9785]]","[[145, 86, 344, 214, 28], [5, 107, 93, 212, 23]]","[28, 23]",{},{}
1095,1095,2,"[[124, 102, 295, 235, 1.0], [5, 108, 95, 211, 0.9997]]","[[119, 95, 313, 226, 28], [5, 107, 94, 212, 23]]","[28, 23]",{},{}
1096,1096,2,"[[4, 111, 90, 211, 0.9999], [129, 84, 277, 236, 0.9989]]","[[109, 90, 294, 227, 28], [4, 109, 91, 212, 23]]","[28, 23]",{},{}
1097,1097,2,"[[4, 109, 95, 211, 0.9995], [131, 89, 276, 244, 0.9983]]","[[108, 91, 285, 234, 28], [4, 108, 93, 211, 23]]","[28, 23]",{},{}
1098,1098,2,"[[5, 110, 96, 212, 0.9996], [123, 94, 277, 245, 0.9979]]","[[107, 92, 280, 239, 28], [5, 109, 94, 212, 23]]","[28, 23]",{},{}
1099,1099,2,"[[6, 113, 91, 210, 0.9984], [123, 103, 265, 256, 0.9892]]","[[105, 99, 272, 249, 28], [4, 110, 93, 211, 23]]","[28, 23]",{},{}
1100,1100,2,"[[4, 105, 98, 214, 0.9985], [120, 114, 264, 249, 0.9958]]","[[105, 104, 267, 252, 28], [5, 108, 95, 211, 23]]","[28, 23]",{},{}
1101,1101,2,"[[2, 107, 94, 212, 0.9991], [123, 111, 265, 248, 0.9821]]","[[107, 105, 266, 252, 28], [3, 107, 94, 211, 23]]","[28, 23]",{},{}
1102,1102,2,"[[3, 106, 95, 212, 0.9986], [124, 97, 278, 252, 0.9844]]","[[112, 100, 272, 251, 28], [3, 107, 94, 211, 23]]","[28, 23]",{},{}
1103,1103,2,"[[3, 106, 100, 215, 0.9971], [126, 108, 262, 254, 0.899]]","[[112, 103, 267, 254, 28], [4, 107, 96, 213, 23]]","[28, 23]",{},{}
1104,1104,2,"[[8, 108, 92, 211, 0.9998], [126, 92, 280, 265, 0.8187]]","[[117, 99, 273, 257, 28], [5, 107, 95, 212, 23]]","[28, 23]",{},{}
1105,1105,2,"[[3, 103, 93, 213, 0.9996], [118, 101, 254, 255, 0.9941]]","[[110, 98, 262, 257, 28], [3, 105, 93, 211, 23]]","[28, 23]",{},{}
1106,1106,2,"[[4, 106, 91, 213, 0.9996], [117, 101, 252, 252, 0.996]]","[[108, 97, 257, 256, 28], [3, 105, 92, 212, 23]]","[28, 23]",{},{}
1107,1107,2,"[[5, 106, 91, 214, 0.9998], [99, 107, 252, 273, 0.9859]]","[[99, 104, 251, 266, 28], [3, 106, 92, 213, 23]]","[28, 23]",{},{}
1108,1108,2,"[[2, 105, 93, 215, 0.9992], [110, 105, 249, 259, 0.9734]]","[[100, 102, 250, 263, 28], [3, 106, 92, 213, 23]]","[28, 23]",{},{}
1109,1109,2,"[[111, 104, 248, 260, 0.9869], [0, 101, 102, 189, 0.9212]]","[[102, 101, 249, 263, 28], [3, 99, 96, 200, 23]]","[28, 23]",{},{}
1110,1110,2,"[[0, 97, 110, 186, 0.995], [108, 106, 249, 257, 0.991]]","[[101, 101, 248, 261, 28], [4, 95, 102, 193, 23]]","[28, 23]",{},{}
1111,1111,2,"[[0, 94, 97, 190, 0.9884], [108, 105, 252, 259, 0.9772]]","[[102, 102, 250, 261, 28], [1, 93, 99, 190, 23]]","[28, 23]",{},{}
1112,1112,2,"[[107, 107, 250, 252, 0.9891], [0, 84, 99, 176, 0.8312]]","[[102, 101, 249, 258, 28], [0, 85, 98, 181, 23]]","[28, 23]",{},{}
1113,1113,2,"[[0, 85, 97, 178, 0.9652], [112, 104, 249, 258, 0.9618]]","[[104, 102, 250, 259, 28], [0, 84, 97, 179, 23]]","[28, 23]","{0: [0.0, 0.25583461196802065]}",{0: '2018121290'}
1114,1114,2,"[[0, 82, 102, 180, 0.984], [112, 107, 251, 254, 0.9834]]","[[106, 102, 251, 258, 28], [0, 82, 99, 178, 23]]","[28, 23]","{0: [0.0, 0.26436781609195403]}",{0: '2018121290'}
1115,1115,2,"[[113, 109, 252, 253, 0.9737], [7, 93, 82, 168, 0.3019]]","[[107, 104, 252, 257, 28], [0, 84, 92, 175, 23]]","[28, 23]",{},{}
1116,1116,2,"[[113, 107, 249, 255, 0.9639], [2, 88, 97, 178, 0.1911]]","[[107, 104, 251, 257, 28], [1, 86, 95, 176, 23]]","[28, 23]",{},{}
1117,1117,2,"[[114, 106, 252, 260, 0.9718], [2, 85, 99, 177, 0.4073]]","[[109, 105, 252, 259, 28], [2, 85, 96, 176, 23]]","[28, 23]",{},{}
1118,1118,2,"[[0, 82, 103, 180, 0.9909], [116, 105, 252, 259, 0.9894]]","[[111, 104, 253, 259, 28], [2, 83, 99, 176, 23]]","[28, 23]",{},{}
1119,1119,2,"[[1, 89, 99, 188, 0.7991], [126, 102, 253, 260, 0.7003]]","[[116, 102, 255, 259, 28], [1, 87, 98, 182, 23]]","[28, 23]",{},{}
1120,1120,2,"[[1, 96, 102, 191, 0.9498], [126, 105, 253, 260, 0.8465]]","[[119, 103, 256, 260, 28], [2, 93, 100, 187, 23]]","[28, 23]",{},{}
1121,1121,2,"[[5, 94, 90, 205, 0.9993], [130, 107, 253, 256, 0.4801]]","[[122, 103, 256, 259, 28], [1, 97, 96, 195, 23]]","[28, 23]",{},{}
1122,1122,2,"[[4, 98, 87, 233, 0.9999], [126, 87, 283, 271, 0.2537]]","[[128, 97, 269, 262, 28], [0, 105, 92, 212, 23]]","[28, 23]",{},{}
1123,1123,2,"[[10, 105, 78, 220, 0.9999], [142, 106, 257, 310, 0.6384]]","[[131, 110, 267, 285, 28], [1, 107, 87, 215, 23]]","[28, 23]",{},{}
1124,1124,2,"[[10, 115, 75, 214, 0.9816], [156, 106, 245, 256, 0.9263]]","[[138, 102, 261, 272, 28], [3, 111, 83, 217, 23]]","[28, 23]",{},{}
1125,1125,2,"[[5, 127, 78, 235, 0.9917], [156, 103, 259, 311, 0.9873]]","[[145, 110, 264, 290, 28], [2, 122, 81, 228, 23]]","[28, 23]",{},{}
1126,1126,2,"[[162, 133, 287, 309, 0.9962], [3, 145, 82, 271, 0.9923]]","[[157, 124, 278, 304, 28], [2, 141, 81, 253, 23]]","[28, 23]",{},{}
1127,1127,2,"[[181, 130, 285, 331, 0.9972], [6, 150, 77, 273, 0.9573]]","[[169, 132, 287, 318, 28], [3, 151, 79, 265, 23]]","[28, 23]",{},{}
1128,1128,2,"[[171, 138, 314, 332, 0.9988], [4, 161, 78, 286, 0.9835]]","[[175, 138, 301, 327, 28], [2, 161, 79, 278, 23]]","[28, 23]",{},{}
1129,1129,2,"[[191, 188, 350, 331, 0.9862], [8, 170, 66, 280, 0.9625]]","[[192, 164, 328, 338, 28], [2, 167, 73, 282, 23]]","[28, 23]",{},{}
1130,1130,2,"[[236, 228, 372, 353, 0.9876], [10, 170, 65, 282, 0.9831]]","[[221, 198, 359, 358, 28], [4, 170, 70, 284, 23]]","[28, 23]",{},{}
1131,1131,2,"[[239, 229, 414, 342, 0.9997], [2, 178, 72, 293, 0.9961]]","[[241, 213, 391, 357, 28], [3, 177, 70, 291, 23]]","[28, 23]",{},{}
1132,1132,2,"[[260, 231, 434, 337, 1.0], [6, 165, 74, 291, 0.9988]]","[[259, 221, 419, 352, 28], [4, 173, 72, 290, 23]]","[28, 23]",{},{}
1133,1133,2,"[[271, 234, 445, 329, 0.9999], [3, 175, 78, 295, 0.9934]]","[[272, 225, 437, 345, 28], [4, 176, 74, 294, 23]]","[28, 23]",{},{}
1134,1134,2,"[[301, 222, 464, 326, 1.0], [6, 159, 76, 295, 0.9998]]","[[293, 222, 459, 338, 28], [5, 170, 75, 292, 23]]","[28, 23]",{},{}
1135,1135,2,"[[351, 237, 480, 321, 0.9999], [6, 179, 77, 296, 0.9995]]","[[327, 226, 484, 335, 28], [5, 176, 76, 297, 23]]","[28, 23]",{},{}
1136,1136,2,"[[5, 178, 80, 300, 0.9996], [369, 234, 487, 322, 0.9988]]","[[351, 228, 498, 332, 28], [6, 178, 77, 300, 23]]","[28, 23]",{},{}
1137,1137,2,"[[6, 171, 78, 315, 0.9999], [385, 233, 501, 313, 0.9713]]","[[371, 228, 511, 325, 28], [6, 179, 77, 306, 23]]","[28, 23]",{},{}
1138,1138,2,"[[5, 175, 84, 306, 0.9997], [394, 230, 510, 313, 0.9976]]","[[386, 227, 520, 321, 28], [6, 178, 80, 306, 23]]","[28, 23]",{},{}
1139,1139,2,"[[8, 207, 87, 324, 0.9998], [407, 232, 507, 316, 0.974]]","[[397, 229, 523, 321, 28], [8, 196, 83, 321, 23]]","[28, 23]",{},{}
1140,1140,2,"[[11, 213, 88, 328, 0.9998], [405, 232, 508, 313, 0.9964]]","[[402, 229, 522, 319, 28], [10, 206, 86, 329, 23]]","[28, 23]",{},{}
1141,1141,2,"[[10, 218, 88, 329, 0.9998], [405, 229, 510, 313, 0.9996]]","[[405, 228, 521, 317, 28], [10, 213, 87, 332, 23]]","[28, 23]",{},{}
1142,1142,2,"[[11, 215, 91, 332, 0.9999], [404, 229, 510, 313, 0.9997]]","[[406, 228, 519, 316, 28], [11, 215, 89, 334, 23]]","[28, 23]",{},{}
1143,1143,2,"[[13, 218, 89, 330, 0.9999], [407, 229, 509, 312, 0.9988]]","[[407, 228, 518, 314, 28], [12, 217, 89, 334, 23]]","[28, 23]",{},{}
1144,1144,2,"[[14, 217, 89, 332, 0.9999], [404, 229, 507, 312, 0.9997]]","[[407, 228, 515, 314, 28], [13, 218, 89, 334, 23]]","[28, 23]","{3: [0.32751937984496127, 0.0]}",{3: '2018121360'}
1145,1145,2,"[[14, 212, 87, 337, 1.0], [405, 228, 510, 310, 0.9995]]","[[407, 227, 515, 312, 28], [13, 217, 88, 335, 23]]","[28, 23]",{},{}
1146,1146,2,"[[5, 227, 88, 334, 0.9993], [409, 229, 508, 309, 0.9974]]","[[409, 228, 515, 311, 28], [9, 222, 87, 337, 23]]","[28, 23]",{},{}
1147,1147,2,"[[5, 229, 84, 334, 0.9987], [407, 230, 508, 309, 0.9985]]","[[409, 228, 513, 311, 28], [6, 226, 84, 338, 23]]","[28, 23]",{},{}
1148,1148,2,"[[405, 230, 508, 309, 0.9996], [6, 227, 86, 335, 0.9985]]","[[408, 229, 512, 310, 28], [6, 227, 85, 338, 23]]","[28, 23]",{},{}
1149,1149,2,"[[8, 219, 79, 321, 0.9983], [404, 230, 503, 307, 0.998]]","[[406, 229, 509, 309, 28], [6, 221, 82, 329, 23]]","[28, 23]",{},{}
1150,1150,2,"[[404, 228, 503, 307, 0.9985], [15, 232, 84, 317, 0.9461]]","[[405, 228, 507, 308, 28], [10, 224, 85, 326, 23]]","[28, 23]",{},{}
1151,1151,2,"[[403, 226, 505, 308, 0.9973], [19, 227, 94, 314, 0.9938]]","[[405, 227, 507, 308, 28], [16, 224, 90, 321, 23]]","[28, 23]",{},{}
1152,1152,2,"[[404, 228, 503, 308, 0.9994], [48, 247, 204, 328, 0.1134]]","[[405, 227, 506, 308, 28], [16, 225, 91, 323, 23]]","[28, 23]",{},{}
1153,1153,2,"[[400, 226, 503, 307, 0.9996], [95, 258, 233, 339, 0.071]]","[[92, 259, 235, 337, 30], [403, 226, 505, 307, 28]]","[30, 28]",{},{}
1154,1154,2,"[[402, 230, 500, 305, 0.9957], [95, 259, 256, 334, 0.9173]]","[[101, 258, 252, 336, 30], [402, 227, 503, 307, 28]]","[30, 28]",{},{}
1155,1155,2,"[[399, 228, 500, 306, 0.9984], [152, 250, 256, 336, 0.9647]]","[[138, 256, 266, 331, 30], [401, 227, 502, 306, 28]]","[30, 28]",{},{}
1156,1156,2,"[[401, 230, 501, 307, 0.9996], [153, 255, 294, 343, 0.9996]]","[[155, 257, 291, 338, 30], [401, 228, 502, 307, 28]]","[30, 28]",{},{}
1157,1157,2,"[[154, 259, 310, 340, 0.9997], [403, 228, 500, 306, 0.9993]]","[[163, 258, 307, 340, 30], [402, 228, 502, 306, 28]]","[30, 28]",{},{}
1158,1158,2,"[[155, 260, 336, 346, 1.0], [398, 232, 502, 308, 0.9998]]","[[168, 259, 327, 345, 30], [400, 230, 502, 308, 28]]","[30, 28]",{},{}
1159,1159,2,"[[402, 229, 503, 308, 0.9994], [183, 249, 383, 348, 0.999]]","[[188, 252, 366, 347, 30], [402, 229, 503, 308, 28]]","[30, 28]",{},{}
1160,1160,2,"[[211, 246, 393, 346, 0.9999], [403, 228, 508, 308, 0.9973]]","[[208, 248, 392, 346, 30], [403, 228, 506, 307, 28]]","[30, 28]",{},{}
1161,1161,2,"[[238, 235, 414, 335, 1.0], [409, 217, 502, 307, 0.531]]","[[232, 239, 416, 338, 30], [405, 223, 506, 305, 28]]","[30, 28]",{},{}
1162,1162,2,"[[263, 226, 427, 331, 1.0], [407, 223, 500, 304, 0.8943]]","[[254, 230, 435, 332, 30], [405, 222, 504, 304, 28]]","[30, 28]","{2: [0.0, 0.2676056338028169]}",{2: '801010273'}
1163,1163,2,"[[270, 229, 426, 331, 0.9992], [408, 226, 500, 306, 0.8095]]","[[266, 228, 441, 331, 30], [406, 224, 503, 305, 28]]","[30, 28]","{2: [0.0, 0.26894865525672373]}",{2: '801010273'}
1164,1164,2,"[[267, 231, 428, 331, 0.9998], [413, 225, 497, 304, 0.4735]]","[[270, 228, 442, 331, 30], [408, 224, 502, 305, 28]]","[30, 28]",{},{}
1165,1165,2,"[[267, 231, 430, 329, 1.0], [403, 222, 497, 305, 0.7215]]","[[271, 228, 442, 330, 30], [405, 223, 499, 304, 28]]","[30, 28]",{},{}
1166,1166,2,"[[262, 228, 438, 332, 0.9995], [415, 226, 500, 304, 0.4424]]","[[270, 227, 444, 331, 30], [410, 224, 501, 304, 28]]","[30, 28]",{},{}
1167,1167,1,"[[278, 232, 450, 323, 0.9996]]","[[279, 227, 453, 327, 30], [411, 224, 502, 304, 28]]","[30, 28]",{},{}
1168,1168,1,"[[292, 220, 472, 325, 0.9998]]","[[292, 222, 470, 325, 30]]",[30],{},{}
1169,1169,1,"[[349, 201, 483, 306, 0.9862]]","[[325, 208, 491, 311, 30]]",[30],{},{}
1170,1170,1,"[[384, 215, 498, 287, 0.3299]]","[[339, 204, 507, 309, 30], [392, 214, 493, 291, 28]]","[30, 28]",{},{}
1171,1171,1,"[[392, 165, 486, 280, 0.6023]]","[[389, 187, 490, 275, 28]]",[28],{},{}
1172,1172,2,"[[395, 228, 501, 300, 0.999], [405, 170, 495, 247, 0.6098]]","[[376, 215, 520, 308, 30], [397, 173, 495, 257, 28]]","[30, 28]",{},{}
1173,1173,2,"[[396, 224, 505, 299, 0.999], [402, 169, 502, 244, 0.9833]]","[[388, 217, 520, 304, 30], [400, 167, 499, 249, 28]]","[30, 28]",{},{}
1174,1174,2,"[[405, 227, 508, 300, 0.9985], [409, 168, 496, 243, 0.0498]]","[[399, 221, 521, 302, 30], [404, 165, 499, 244, 28]]","[30, 28]",{},{}
1175,1175,2,"[[406, 232, 507, 304, 0.9987], [424, 174, 504, 241, 0.9647]]","[[404, 226, 519, 304, 30], [414, 166, 505, 243, 28]]","[30, 28]",{},{}
1176,1176,2,"[[405, 231, 512, 305, 0.9991], [429, 166, 503, 248, 0.9668]]","[[408, 228, 519, 304, 30], [420, 166, 507, 243, 28]]","[30, 28]",{},{}
1177,1177,2,"[[401, 229, 512, 306, 0.9996], [426, 163, 506, 248, 0.8663]]","[[407, 228, 518, 304, 30], [423, 164, 508, 243, 28]]","[30, 28]",{},{}
1178,1178,2,"[[401, 225, 512, 299, 0.9996], [424, 155, 506, 238, 0.9948]]","[[407, 226, 517, 300, 30], [423, 157, 507, 238, 28]]","[30, 28]",{},{}
1179,1179,2,"[[402, 226, 512, 299, 0.9997], [422, 156, 507, 237, 0.996]]","[[407, 225, 516, 299, 30], [423, 155, 507, 236, 28]]","[30, 28]",{},{}
1180,1180,2,"[[401, 223, 512, 301, 0.9991], [420, 158, 506, 238, 0.9187]]","[[406, 224, 515, 298, 30], [421, 155, 506, 236, 28]]","[30, 28]",{},{}
1181,1181,2,"[[401, 225, 512, 303, 0.9998], [423, 157, 504, 234, 0.992]]","[[406, 225, 514, 300, 30], [422, 154, 506, 234, 28]]","[30, 28]",{},{}
1182,1182,2,"[[406, 228, 512, 307, 0.9999], [422, 158, 509, 235, 0.9754]]","[[408, 227, 515, 303, 30], [422, 155, 507, 234, 28]]","[30, 28]",{},{}
1183,1183,2,"[[405, 225, 512, 304, 0.9999], [428, 157, 508, 234, 0.9935]]","[[408, 226, 515, 302, 30], [425, 155, 509, 233, 28]]","[30, 28]",{},{}
1184,1184,2,"[[409, 225, 512, 307, 1.0], [431, 159, 507, 232, 0.9835]]","[[410, 226, 515, 303, 30], [428, 155, 509, 232, 28]]","[30, 28]",{},{}
1185,1185,2,"[[410, 227, 512, 307, 1.0], [429, 159, 510, 234, 0.977]]","[[411, 227, 515, 304, 30], [428, 156, 510, 233, 28]]","[30, 28]",{},{}
1186,1186,2,"[[409, 226, 512, 308, 0.9999], [430, 158, 510, 235, 0.9821]]","[[411, 227, 514, 305, 30], [429, 157, 510, 233, 28]]","[30, 28]",{},{}
1187,1187,2,"[[407, 227, 512, 307, 0.9999], [428, 162, 512, 232, 0.9477]]","[[410, 227, 513, 305, 30], [429, 158, 511, 233, 28]]","[30, 28]",{},{}
1188,1188,2,"[[407, 224, 512, 301, 0.9999], [431, 159, 508, 234, 0.1814]]","[[410, 225, 513, 302, 30], [429, 158, 510, 233, 28]]","[30, 28]",{},{}
1189,1189,2,"[[406, 228, 512, 298, 0.9982], [435, 161, 506, 234, 0.5269]]","[[409, 225, 512, 300, 30], [431, 159, 509, 233, 28]]","[30, 28]",{},{}
1190,1190,2,"[[409, 231, 511, 297, 0.9502], [435, 163, 506, 232, 0.7276]]","[[410, 227, 512, 299, 30], [432, 160, 508, 233, 28]]","[30, 28]",{},{}
1191,1191,2,"[[408, 231, 508, 298, 0.9619], [439, 154, 504, 256, 0.751]]","[[409, 229, 510, 298, 30], [434, 162, 508, 241, 28]]","[30, 28]",{},{}
1192,1192,2,"[[410, 231, 507, 304, 0.9788], [438, 153, 504, 254, 0.8482]]","[[410, 231, 509, 301, 30], [435, 160, 507, 244, 28]]","[30, 28]",{},{}
1193,1193,2,"[[409, 229, 509, 310, 0.9986], [437, 159, 506, 252, 0.8913]]","[[410, 232, 509, 304, 30], [436, 161, 507, 247, 28]]","[30, 28]",{},{}
1194,1194,2,"[[410, 226, 512, 311, 0.9984], [439, 159, 504, 250, 0.9698]]","[[411, 230, 511, 306, 30], [436, 160, 506, 248, 28]]","[30, 28]",{},{}
1195,1195,2,"[[409, 231, 504, 313, 0.9962], [438, 164, 504, 247, 0.9692]]","[[409, 232, 507, 309, 30], [437, 161, 505, 248, 28]]","[30, 28]","{2: [0.3116947472745292, 0.07694157249338783]}",{2: '801010273'}
1196,1196,2,"[[409, 229, 506, 313, 0.9922], [438, 159, 505, 251, 0.9102]]","[[409, 231, 507, 310, 30], [437, 161, 505, 248, 28]]","[30, 28]","{2: [0.30969152295360697, 0.07694157249338783]}",{2: '801010273'}
1197,1197,2,"[[404, 229, 506, 313, 0.999], [439, 159, 504, 249, 0.9785]]","[[407, 231, 505, 310, 30], [438, 160, 505, 248, 28]]","[30, 28]","{2: [0.2862595419847328, 0.07712701855868884]}",{2: '801010273'}
1198,1198,2,"[[406, 233, 508, 314, 0.9991], [438, 157, 505, 248, 0.995]]","[[407, 233, 506, 312, 30], [438, 158, 505, 247, 28]]","[30, 28]",{},{}
1199,1199,2,"[[437, 160, 505, 247, 0.9972], [409, 233, 508, 313, 0.9945]]","[[409, 233, 507, 312, 30], [437, 159, 505, 247, 28]]","[30, 28]",{},{}
1200,1200,2,"[[443, 162, 506, 254, 0.9939], [409, 232, 508, 314, 0.9892]]","[[409, 233, 507, 312, 30], [440, 161, 506, 250, 28]]","[30, 28]",{},{}
1201,1201,2,"[[402, 232, 501, 309, 0.9976], [438, 153, 504, 255, 0.9934]]","[[405, 232, 503, 310, 30], [438, 158, 505, 251, 28]]","[30, 28]",{},{}
1202,1202,2,"[[401, 233, 503, 309, 0.9989], [437, 153, 505, 253, 0.9913]]","[[403, 232, 502, 309, 30], [438, 156, 504, 250, 28]]","[30, 28]",{},{}
1203,1203,2,"[[401, 233, 504, 310, 0.9989], [438, 156, 505, 251, 0.9975]]","[[403, 232, 502, 309, 30], [438, 156, 505, 250, 28]]","[30, 28]",{},{}
1204,1204,2,"[[400, 234, 502, 309, 0.9986], [437, 156, 505, 252, 0.9932]]","[[401, 233, 501, 309, 30], [437, 156, 504, 251, 28]]","[30, 28]",{},{}
1205,1205,2,"[[401, 234, 502, 306, 0.9979], [436, 157, 504, 240, 0.9912]]","[[401, 233, 501, 307, 30], [436, 154, 504, 246, 28]]","[30, 28]",{},{}
1206,1206,2,"[[399, 238, 502, 308, 0.9981], [437, 155, 505, 252, 0.9956]]","[[400, 235, 500, 308, 30], [437, 155, 504, 248, 28]]","[30, 28]",{},{}
1207,1207,2,"[[398, 236, 501, 308, 0.9995], [436, 155, 506, 253, 0.994]]","[[399, 235, 500, 308, 30], [436, 156, 505, 250, 28]]","[30, 28]",{},{}
1208,1208,2,"[[397, 237, 500, 306, 0.9963], [437, 154, 505, 252, 0.9946]]","[[398, 236, 499, 307, 30], [436, 155, 505, 250, 28]]","[30, 28]",{},{}
1209,1209,2,"[[400, 234, 498, 303, 0.9981], [436, 156, 503, 240, 0.9939]]","[[399, 234, 498, 304, 30], [436, 153, 504, 245, 28]]","[30, 28]",{},{}
1210,1210,2,"[[397, 235, 496, 306, 0.9996], [436, 153, 505, 255, 0.989]]","[[397, 235, 496, 305, 30], [436, 154, 504, 249, 28]]","[30, 28]",{},{}
1211,1211,2,"[[398, 236, 498, 305, 0.9994], [435, 153, 507, 255, 0.9944]]","[[398, 235, 496, 305, 30], [436, 154, 505, 251, 28]]","[30, 28]",{},{}
1212,1212,2,"[[395, 236, 498, 309, 0.9996], [436, 154, 506, 253, 0.9985]]","[[397, 236, 496, 306, 30], [436, 154, 505, 252, 28]]","[30, 28]",{},{}
1213,1213,2,"[[398, 233, 502, 312, 0.9994], [434, 156, 508, 249, 0.9981]]","[[398, 236, 499, 308, 30], [435, 154, 506, 250, 28]]","[30, 28]",{},{}
1214,1214,2,"[[395, 234, 499, 311, 0.9996], [430, 154, 509, 253, 0.9974]]","[[397, 235, 498, 309, 30], [433, 154, 506, 251, 28]]","[30, 28]",{},{}
1215,1215,2,"[[430, 155, 509, 253, 0.999], [396, 237, 499, 310, 0.9985]]","[[396, 236, 498, 309, 30], [432, 155, 507, 252, 28]]","[30, 28]",{},{}
1216,1216,2,"[[431, 154, 508, 255, 0.9988], [396, 236, 499, 309, 0.9982]]","[[396, 236, 498, 309, 30], [431, 154, 507, 253, 28]]","[30, 28]",{},{}
1217,1217,2,"[[431, 153, 508, 255, 0.999], [397, 239, 498, 308, 0.9948]]","[[397, 237, 497, 308, 30], [431, 154, 507, 253, 28]]","[30, 28]",{},{}
1218,1218,2,"[[430, 152, 509, 254, 0.9995], [395, 237, 498, 307, 0.9986]]","[[396, 237, 497, 307, 30], [431, 153, 507, 253, 28]]","[30, 28]",{},{}
1219,1219,2,"[[395, 236, 498, 308, 0.9995], [433, 156, 507, 253, 0.9992]]","[[395, 236, 497, 307, 30], [431, 154, 507, 253, 28]]","[30, 28]",{},{}
1220,1220,2,"[[396, 236, 499, 308, 0.9996], [433, 155, 507, 252, 0.9993]]","[[396, 236, 497, 307, 30], [432, 154, 507, 253, 28]]","[30, 28]",{},{}
1221,1221,2,"[[434, 154, 507, 253, 0.9994], [397, 236, 499, 308, 0.9992]]","[[397, 236, 498, 307, 30], [432, 154, 507, 253, 28]]","[30, 28]",{},{}
1222,1222,2,"[[433, 155, 508, 253, 0.9995], [393, 236, 497, 309, 0.9994]]","[[395, 236, 496, 307, 30], [432, 154, 507, 253, 28]]","[30, 28]",{},{}
1223,1223,2,"[[394, 235, 502, 311, 0.9996], [433, 154, 507, 254, 0.9996]]","[[395, 236, 498, 308, 30], [432, 154, 507, 253, 28]]","[30, 28]",{},{}
1224,1224,2,"[[393, 236, 502, 311, 0.9997], [434, 155, 507, 253, 0.9994]]","[[395, 236, 499, 309, 30], [433, 154, 507, 253, 28]]","[30, 28]",{},{}
1225,1225,2,"[[394, 235, 500, 312, 0.9997], [435, 151, 506, 255, 0.9984]]","[[394, 236, 499, 310, 30], [433, 153, 507, 253, 28]]","[30, 28]",{},{}
